,At,Sentimen,Review,Bintang,Aspek,data_cleaned_aspek
138,2020-08-25 14:46:58,-1,Ga bisa login,1,Tampilan,
139,2020-08-25 00:36:58,1,semoga lebih baik kedepannya,5,Lainnya,moga
140,2020-08-24 10:00:44,1,belum coba,5,Lainnya,
141,2020-08-23 19:50:49,0,Tolong perbaiki komentar reviewnya saya scroll ke bawah malah ke ulang2,3,Tampilan,komentar scroll
142,2020-08-23 10:05:57,-1,Order dari kemarin udah bayar juga lewat bank transfer malah di cancelled dr sana sampai sekarang di hubungi lewat email juga ngga dibales tolong ya kalo ngga dikirim barang saya uang saya dikembalikan sampe sekarang belum dapet balesan nyesel banget belanja disini,1,Layanan,udah bayar bank transfer cancelled hubung email dibales ya uang sampe dapet balesan sesal belanja
143,2020-08-22 10:34:51,0,"Tolong dong pengiriman (free ongkirnya) jangan wahana😭 lama bangett pengirimannya, aku pesen dari tanggal 17 agustus sampe sekarang tanggal 22 agustus masih ngestuck aja barangnya😭😭",3,Layanan,ongkirnya wahana tanggal  17  agustus sampe tanggal agustus ngestuck
144,2020-08-21 15:33:21,-1,Ga recommended bgt belanja di refund ke voucher duit di ganti kupon ga lucu bgt asli. Noh saingan mulai nongol aplikasi LAMIDA cewe2 setidaknya ga jadi voucher kalau di refund.,1,Layanan,recommended belanja refund uang kupon lucu noh saing lihat lamida perempuan refund
145,2020-08-20 22:16:12,0,"Aplikasinya lemot banget, ga nyaman nyari produk dan review nya di apps nya. Tolong di perbaiki. Aplikasi ini dibuat untuk memudahkan bukannya malah bikin tambah ribet.",3,Tampilan,nyaman cari produk mudah sulit
146,2020-08-19 11:50:54,-1,"Sudah 11 kali order disini. Pesanan ke 11 di cancel karena barang habis, tapi waku di cek di webnya barangnya masih ada tapi harga normal. Hahha lucu banget. Masih mencoba khusnudzon. Pengembalian dana dari tgl 2 Agustus sampai sekarang 19 Agustus belum ada. Padahal batas nunggunya sampai 18 Agustus. Pikir 10X kalau mau pesan disini meskipun sudah sering belanja disini, merusak loyalitas konsumen",1,Layanan, 11   11  cancel habis waku cek webnya harga normal lucu khusnudzon dana tanggal agustus  19  agustus batas  18  agustus  10 x belanja rusak loyalitas konsumen
147,2020-08-18 22:08:38,-1,JELEK BANGET APLIKASINYA!!! STOK TIDAK UPDATE WAKTU PEMBAYARAN TERLALU CEPAT BARANG MASAH TERSEDIA TP TDK BS DI CHEKOUT KASIH BINTANG 1 PUN RASANYA SAYANG BANGET,1,Tampilan,buruk stok update bayar cepat masah sedia
148,2020-08-18 14:58:32,-1,poor customer service parah.,1,Lainnya,poor customer service parah
149,2020-08-17 10:15:12,1,Aplikasinya suka bermasalah :(,4,Tampilan,suka
150,2020-08-16 16:52:06,-1,"Saya kemarin membeli beberapa produk di sociolla. Saya sudah membayar melalui OVO, dan saldo saya sudah terpotong. Namun pada aplikasi sociolla, pada bagian ""my order"" tidak terdapat riawayat belanjaan saya tsb. Mohon informasinya, karena sampai hr ini saya tidak dapat melihat proses pembelian saya tsb (seperti tidak perna terjadi transaksi, padahal saya sudah membayar dan saldo saya sudah terpotong)",1,Layanan,beli produk bayar ovo saldo potong my riawayat belanja informasi lihat proses beli transaksi bayar saldo potong
151,2020-08-16 06:18:46,1,Bagus tapi pake bahasa Inggris nggak ngerti,4,Lainnya,bagus bahasa inggris
152,2020-08-14 10:48:00,1,Good pisan euyyy,5,Lainnya,good euyy
153,2020-08-13 16:11:04,-1,"Tolong aplikasi nya diperbaiki lagi dong. Postingan terbaru selalu tidak ada pembaharuan di app saya. Malah post terakhir dari beberapa bulan yang lalu, padahal jika di buka di web selalu ada postingan terbaru",1,Tampilan,postingan baharu post buka web postingan
154,2020-08-12 18:42:30,-1,Uninstall byeeee. Gue sumbang 17k. Heran barang abis kok dijual. Niat nipu.,1,Layanan,uninstall bye sumbang  17 ribu habis jual nipu
155,2020-08-12 14:30:13,-1,"Pertama x blj sdh ga beres, pesanan di cancel. tp uang dikembalikan pke voc. emgnya pas beli g pke duit. Hati2 aja mau blj disini, mikir 1000x. not recommended. abal abal 😈😈😈😈😈",1,Layanan,belanja beres cancel uang beli uang belanja  100 x not recommended abal abal
156,2020-08-12 05:23:09,-1,"Jangan belanja disini,, 1. Kita gatau stock barang ada apa engga, karena bisa di order dan melakukan pembayaran, 2. Refund berupa voucher dan nominal ga sesuai. 3. Stock kosong di pajang di flashsale, akhirnya dram refund berupa voucher 4. CS slow responnnnnn",1,Layanan,belanja stock laku bayar refund upa nominal sesuai stock kosong pajang flashsale dram refund upa customer service slow respon
157,2020-08-11 18:53:58,-1,BURUK. KESALAHAN DI PIHAK SOCIOLLA AJA REFUND BENTUK VOUCHER. E COMMERCE LAIN AJA KALO KESALAHAN HARGA REFUND BALIK KAGA PAKE VOUCHER. MINIMAL 10 RIBU DIJABANIN. MALAH DAPET VOUCHER PERMINTAAN MAAF. INI SEKELAS SOCIOLLA REFUND BENTUK VOUCHER. KECEWA,1,Layanan,buruk salah refund bentuk commerce salah harga refund kaga minimal  10  dilakuin dapet maaf kelas refund bentuk kecewa
158,2020-08-10 23:32:25,-1,"AKU BELANJA BARANG FLASH SALE TERUS KATANYA STOCK HABIS, DI APP MASIH TERSEDIA LOH DAN BISA DI CO JUGA, BUT IT'S OKE SAMPAI SINI SAYA GA MASALAH KARNA DI EMAIL DIBILANG MAU DI REFUND KE REKENING DAN DI SURUH ISI NO REKENING. BESOKNYA DI BALES LG KALO BAKAL DI REFUND PAKE VOUCHER. HELLO PLEASE YA SOCO JANGAN NGADA2. INI NAMANYA PEMAKSAAN DIMANA KAMI HARUS BELANJA DI SOCO LAGI !!! 3 PAKET LOH INI BERARTI 3 VOUCHER GITU DISURUH BELANJA 3X ? SAYA MAUNYA UANG SAYA DI TRF YAA!!! PLEASE JANGAN SEMENA2",1,Layanan,belanja flash sale stock habis sedia loh cash on delivery but it email refund rekening perintah isi no rekening besok bales refund hello ya soco ngada 2  nama paksa belanja soco paket loh arti suruh belanja uang transfer ya
159,2020-08-10 20:38:38,1,"Senang belanja di sociolla, banyak sale dan harga menarik.",5,Lainnya,belanja sale harga tarik
160,2020-08-10 14:09:50,-1,"Woy bambang ngapain bikin aplikasi??? Log in aja ga bisaaaaaa ah elah. Review soco banyak yg ancur juga. Lucu aja sih wkwkwkwk udah gitu ga ada tanggapan. Udah cukup lah sakit ati dicuekin doi, elu jgn ikut²an :')",1,Tampilan,bambang ngapain log bisaa soco ancur lucu wkwkwkwk udah tanggap udah sakit dicuekin doi
161,2020-08-10 13:54:06,-1,"JANGAN DONLOT SOCO, dahlah males NANTI KALIAN KALAU TRANSAKSI TERNYATA BARANG KOSONG DIBALIKIN PAKE VOUCHER SURUH BELANJA DI TOKONYA LAGI BUKAN REFUND UANG. Nyesel nanti, penipuan ini sih. Ga profesional bgt apalgi flash sale flash sale upil lah 😑",1,Layanan,soco males transaksi nyata kosong perintah belanja toko refund uang sesal tipu profesional flash sale flash sale upil
162,2020-08-10 11:27:07,-1,"Gaa usah diinstal nih aplikasi mending di uninstal aja. Aplikasi buruk balikin dana refund aja berbelit2.. Balikinya pake vocher lagi. Sumpah aplikasi sampah banget ini. Kalo ga mampu bikin aplikasi yg memberikan kenyamanan sma customer mending ditutup aplikasinya bikin aplikasi game aja bos.. Respon kok bodoh sekali ga aplikasi sebelah kalo barang ga ada dana refund langsung balik, ini nunggu 7 hari kerja dan stlah 7 hari mana itikad baiknya. Gaa ada kan, owner nya nih kayanya otaknya sebelah.",1,Layanan,diinstal uninstall buruk balikin dana refund belit vocher sumpah sampah nyaman customer tutup game respon bodoh dana refund kerja itikad owner otak
163,2020-08-10 09:49:19,-1,"Barang yang dipesan 4 dan dikirim hanya 2 , ternyata kosong,uang udah saya transfer 339 ribu dan soco point' 70 ribu,mohon secepatnya pengembalian uang saya.",1,Layanan,pes nyata kosong uang udah transfer  339  soco point  70  cepat uang
164,2020-08-09 20:11:49,-1,Ati ati diserbu bintang 1,1,Lainnya,serang
165,2020-08-09 20:05:24,-1,"Sistemnya sangat buruk. Ngadain sale gede gedean, trs pas di proses order dikabarin barang kosong padahal di platform brandnya jelas masih ada. Minta kejelasan order dan refund sangat rumit.",1,Tampilan,sistem buruk sale gede gede proses dikabarin kosong platform brandnya pinta refund rumit
166,2020-08-09 17:52:41,-1,Pelayanan burukkk,2,Layanan,layan buruk
167,2020-08-06 19:20:57,0,"Sumpah kedua kalinya mau pesen di sini gk bisa2 lemot nya minta ampun padahal wifi pake ,udah di update ttep ga bisa.padahal Uda pilih barang yg mau dibeli,cus chekout ok gk masalah cus masuk proceed to payment tinggal pemilihan pembayaran malah gk muncul muncul daftar pilhannya gk ada tulisannya samsek.tolong dong ditingkatkan kualitas aplikasinya !!! Biar yg pada beli gk kecewa .tks :D",3,Tampilan,sumpah pinta ampun wifi udah update pilih beli masuk proces payment tinggal pilih bayar daftar pilhannya samsek tingkat kualitas beli kecewa
168,2020-08-06 05:54:59,1,"Banyak diskon, sayang jamnya jaraknya jauh2 :"""")",5,Layanan,diskon jam jarak
169,2020-08-05 21:06:33,1,❤❤❤❤,5,Lainnya,
170,2020-08-05 09:16:42,-1,"Very poor customer service and highly not recommended to buy things here. Beli barang yang termyata sudah habis, saya minta refund dong. Refund detail sudah dikirim dr 13 July dan diminta menunggu prosesnya 10 hari kerja. Giliran saya follow up lg emailnya, sampai sekarang belum dibalas dan belum jg di refund uang saya. Email followup ke cs tidak dibalas2, di call tidak bisa, diline disuruh email ke cs.",1,Layanan,very poor customer service and highly not recommended buy things here beli nyata habis pinta refund refund detail  13  july proses  10  kerja follow up email balas refund uang email followup customer service balas call diline suruh email customer service
171,2020-08-04 18:30:46,-1,Gatau lah maleZ,2,Lainnya,malas
172,2020-08-04 17:42:03,-1,"Tiap mau baca review produk selalu ngeblank, di scroll review dari akun itu2 lg yg muncul",2,Tampilan,baca produk ngeblank scroll
173,2020-08-03 22:58:05,0,"Maaf sebelumnya, kok hari ini saya ga bisa checkout ya, ga bisa pilih metode pembayaran. Mohon diperbaiki aplikasi dan service pelanggannya.",3,Tampilan,maaf ya pilih metode bayar service langgan
174,2020-08-03 22:38:44,-1,"Banyak sekali ya riview tidak memuaskannya. Baru ngalamin ini barang ga dikirim2.. baru juga kirim email ke CS kita liat deh respon nya bagaimana, Jadi sedikit nyesel belanja disini.",2,Layanan,ya muas ngalamin dikirim 2  email customer service lihat respon sesal belanja
175,2020-08-03 17:38:16,0,Pengiriman nya lamaaa bgt parahnya masa ada keterangan Rumah kosong atau tdk dihuni pdhl jelas2 itu alamat toko buka dr pagi smp tengah malam.,3,Layanan,lambat parah terang rumah kosong huni toko buka pagi malam
176,2020-08-02 23:39:55,-1,D8d,2,Lainnya,
177,2020-07-30 23:30:28,1,"Bagusssss bangettt buat nentuin kulitku ini, banyak temen beauty review jujur dan racun banget",5,Lainnya,bagus nentuin teman beauty jujur racun
178,2020-07-30 10:27:03,1,De best lah pokoknya,5,Lainnya,best pokok
179,2020-07-29 14:05:01,1,Gak ad,5,Lainnya,
180,2020-07-29 12:14:52,-1,"Pengiriman lama, ga jelas status trackingnya, respon cs jg lama Ga recomended👎👎",1,Layanan,status trackingnya respon customer service recomended
181,2020-07-28 16:02:01,-1,"Sociola asu teles,anjing",1,Lainnya,basah
182,2020-07-28 12:53:13,1,"suka belanja disini, skincare yg aku cari ada dijual semua..",4,Produk,suka belanja skincare cari jual
183,2020-07-27 20:41:50,0,"Gtw kenapa ga bisa dibuka masa aplikasinya hari ini :(((((, jadi cepet error not responding gitu padahal jaringan oke, sedih.",3,Tampilan,buka cepet error not responding jaring sedih
184,2020-07-27 20:38:56,-1,"Kenapa disoco timeline nya nge blank halaman kosong diaplikasi ini? Lagi ada pembenahan atau gimana? Sedang mau nulis news letter sudah diklik foto dan di upload foto masih saja ga bisa submit ""gambar wajib diberi""",2,Tampilan,soco timeline nge blank halaman kosong benah nulis news letter foto upload foto submit gambar wajib
185,2020-07-27 19:03:20,-1,"Tolong dong REFUND uang saya sejak 12 Juli, saya belanja dari tgl 26 Juni, udah hampir 1 bulan duit saya belum balik balik. Kapok saya sama sociolla",1,Layanan,refund uang  12  juli belanja tanggal  26  juni udah uang sesal
186,2020-07-24 01:50:27,1,baguss anettt,5,Lainnya,bagus banget
187,2020-07-22 15:58:05,-1,"Saya udah bbrp kali beli disociolla. Terakhir sy beli mengecewakan. Sy beli 4 produk dan sy tunggu bbrp hari gak dikirim2 trs dpt info klo barangnya kosong, jd sy minta refund. Dan saya beli ulang barang yg lain, tbtb dapat info kalo brg sebelumnya restock, tanpa ada persetujuan dr saya dulu. Jadinya saya malah beli 2 paket. Pengiriman juga lama banget. Mending pake ekspedisi yg biasa aja lah. Drpd nyusahin kelamaan gini.",2,Layanan,udah beli disociolla beli kecewa beli produk dikirim 2  kosong pinta refund beli restock tuju beli paket ekspedisi gin
188,2020-07-22 10:17:44,-1,"sistem pengecekan barang sangat buruk,layanan customer service yang sangat lama dengan ketidakjelasan sistem jadi informasi yang diberikan tumpang tindih,proses konfirmasi diulang ulang dengan informasi yang salah.",1,Layanan,sistem kece buruk layan customer service ketidakjelasan sistem informasi tumpang tindih proses konfirmasi informasi salah
189,2020-07-22 08:34:10,-1,Tidak bisa login walaupun email dan password sudah benar,1,Tampilan,email
190,2020-07-21 17:05:14,-1,Kapok 🙃 galagi lagi,1,Lainnya,sesal
191,2020-07-21 09:35:49,1,Di email dibalas maksimal 1x24 jam tp sudah 2 hari ga ada konfirmasi lagi,4,Layanan,email balas maksimal  1 x 24  jam konfirmasi
192,2020-07-20 08:35:06,-1,"Sangat mengecewakan, stock disitus bisa saja tidak update. Jadi walupun kalian sudah pesan dan bayar belum tentu dapat barang nya. Proses refund nya pun sangat lama. Ini saya sudah 11 hari belum kembali uangnya. Fokus di offlinenya aja dehh.",1,Layanan,kecewa stock situs update bayar proses refund  11  uang fokus offlinenya
193,2020-07-20 06:30:23,-1,Susah amat masuk ny masa imel ny salah terus,1,Tampilan,sulit masuk email salah
194,2020-07-19 04:56:33,0,"Dear Tim Sociolla, apakah aplikasinya sedang bermasalah? Karena saya dari siang tidak bisa check out dan melakukan proses pembayaran.",3,Tampilan,tim siang check out laku proses bayar
195,2020-07-18 10:12:14,-1,"Gimana sih, saya mau login kok gak bisa, email nya salah atau gak aktif atau paswordnya yg salah padahal email saya aktif dan pasword saya juga gk salah, gimana sih ini aplinya bikin repot aja, klo saya tau bakalan bikin repot kayak gini mending saya gak instal, petbaikin dong bikin lebih mudah gtu biar gak sia sia nginstal apli sociolla ini,, 😒",1,Tampilan,email salah aktif salah email aktif pasword salah sulit sulit gin install mudah sia sia menginstall
196,2020-07-18 00:41:12,-1,"Baru saja install, ga bisa login.. Sampe reset password pun setelah diklik login ga ada berubah apa2.. Tolong diperbaiki.. Trims",1,Tampilan,install sampe reset
197,2020-07-16 10:32:07,-1,SetekAh membaca ulasan customer lainnya kayaknya banyak yg kecewa jd mohon maaf saya unistal aja deh jadi takut,2,Lainnya,baca ulas customer kecewa maaf uninstall
198,2020-07-15 14:08:51,-1,"orderan dr tggl 8 sampe skg blm sampe orderan saya di revisi Mulu , cs line di tanya bolak balik doang di komplain juga ga ada jawaban",1,Layanan,tanggal sampe skg sampe revisi customer service line doang complain
199,2020-07-15 11:47:13,1,👍👍,4,Lainnya,
200,2020-07-14 20:07:57,-1,"Aplikasi ngak jelas Udah dibeli, dibayar, dibilang stok kosong Trus kenapa waktu di aplikasi stoknya tersedia!! Malas beli disini lagi",1,Layanan,udah beli bayar stok kosong stok sedia malas beli
201,2020-07-14 20:02:46,-1,"Beli produk di sociolla, sudah dibayar, ada pemberitahuan kalau produknya habis. Ya kalau habis harusnya kan tidak bisa dibeli, padahal habis sya beli produknya masih ada dan dikasih diskon Yang lain beli pas diskon barangnya ada Di saya bilang produknya kosong Kecewa",1,Layanan,beli produk bayar pemberitahuan produk habis ya habis beli habis beli produk diskon beli diskon produk kosong kecewa
202,2020-07-14 16:29:21,1,👍,4,Lainnya,
203,2020-07-14 12:19:46,1,Love so much,5,Lainnya,love so much
204,2020-07-14 00:06:43,-1,Saya belanja di sephora udah 5 hari barang ga nyampe nyampe. Mau liat resinya caranya gimana? Ini barang udah sampe mana juga gatau. Katanya udah di track order tp belum nyampe nyampe,1,Layanan,belanja sephora udah nyampe nyampe lihat resi udah sampe udah track nyampe nyampe
205,2020-07-13 19:40:36,1,Plis masukin the ordinary karna gatau mau beli dimana :(,4,Produk,masuk ordinary beli
206,2020-07-11 15:38:54,1,Mantap lah,5,Lainnya,mantap
207,2020-07-11 11:56:47,-1,Ga bisa review barang,1,Tampilan,
208,2020-07-10 21:55:18,1,Suka pembayaran dipermudah lewat gopay dan ovo,4,Tampilan,suka bayar mudah gopay ovo
209,2020-07-10 18:54:59,1,Ok,5,Lainnya,
210,2020-07-10 11:28:55,-1,Tidak masuk akal,1,Lainnya,masuk akal
211,2020-07-10 09:15:08,1,Kenapa pas mau daftar menjadi anggota sbn susahnya minta ampun poto gk masuk masuk,5,Tampilan,daftar anggota sbn pinta ampun gambar masuk masuk
212,2020-07-06 17:03:50,-1,"Eroran mlulu. Sekalinya bisa order STOCK KOSONG PADAHAL UDA JELAS DIBAYAR. Itupun gak langsung diinfo ya, uda selang 3-4hari baru diinfo dan respon CS utk replay email lambat banget. Jelek sih skrg sociola. Sering kasih diskon tp kayak yg gak niat kasih diskonnya. Sering php 👎 kl emg gak bisa atur stock, tutup aja nih APP bukan memudahkan malah bikin masalah.",1,Layanan,error stock kosong bayar ya selang  3 - 4 hari respon customer service replay email lambat buruk diskon diskon php atur stock tutup mudah
213,2020-07-04 07:52:25,-1,"Permisi, kak. Saya baru instal aplikasi SOCO nya, saya mau daftar tapi selalu ada peringatan ngga ada jaringan internet. Padahal untuk buka aplikasi lain bisa dan untuk internetan juga lancar, dan sinyalnya juga bagus. Tolong dijawab ya, kak. Saya pengen banget ngegunain aplikasi ini :)",1,Tampilan,permisi install soco daftar jaring internet buka internetan lancar sinyal bagus ya ken
214,2020-07-03 12:50:42,-1,"Berdasarkan pengalaman saya 2kali belanja disini, intinya, walaupun kalian udah bisa order dan udah bayar belum tentu barang yg sudah kalian bayarkan tsb. jadi milik pembeli. Krn katanya sih trdpt perbedaan data di stok gudangnya dgn sistem sociolla yg belum terupdate. Itu kata cs sociolla nya sendiri loh. Kalau saya sih, sptnya cukup 2kali saja belanja disini, gak lagi lagi :)",1,Layanan,dasar alam  2 kali belanja inti udah udah bayar bayar milik beli beda data stok gudang sistem terupdate customer service loh  2 kali belanja
